tcell_id,centroid_x,centroid_y,area_pixels,perimeter_pixels,major_axis_length_pixels,minor_axis_length_pixels,area_um2,perimeter_um,major_axis_length_um,minor_axis_length_um,solidity,eccentricity,circularity,aspect_ratio,roundness,closest_macro_1_id,closest_macro_1_morphology,closest_macro_1_distance_pixels,closest_macro_1_distance_um,closest_macro_1_area_pixels,closest_macro_1_area_um2,closest_macro_1_perimeter_pixels,closest_macro_1_perimeter_um,closest_macro_1_solidity,closest_macro_1_eccentricity,closest_macro_1_circularity,closest_macro_1_complexity,closest_macro_1_aspect_ratio,closest_macro_1_roundness,closest_macro_1_extent,closest_macro_2_id,closest_macro_2_morphology,closest_macro_2_distance_pixels,closest_macro_2_distance_um,closest_macro_2_area_pixels,closest_macro_2_area_um2,closest_macro_2_perimeter_pixels,closest_macro_2_perimeter_um,closest_macro_2_solidity,closest_macro_2_eccentricity,closest_macro_2_circularity,closest_macro_2_complexity,closest_macro_2_aspect_ratio,closest_macro_2_roundness,closest_macro_2_extent,closest_macro_3_id,closest_macro_3_morphology,closest_macro_3_distance_pixels,closest_macro_3_distance_um,closest_macro_3_area_pixels,closest_macro_3_area_um2,closest_macro_3_perimeter_pixels,closest_macro_3_perimeter_um,closest_macro_3_solidity,closest_macro_3_eccentricity,closest_macro_3_circularity,closest_macro_3_complexity,closest_macro_3_aspect_ratio,closest_macro_3_roundness,closest_macro_3_extent,closest_macro_4_id,closest_macro_4_morphology,closest_macro_4_distance_pixels,closest_macro_4_distance_um,closest_macro_4_area_pixels,closest_macro_4_area_um2,closest_macro_4_perimeter_pixels,closest_macro_4_perimeter_um,closest_macro_4_solidity,closest_macro_4_eccentricity,closest_macro_4_circularity,closest_macro_4_complexity,closest_macro_4_aspect_ratio,closest_macro_4_roundness,closest_macro_4_extent,closest_macro_5_id,closest_macro_5_morphology,closest_macro_5_distance_pixels,closest_macro_5_distance_um,closest_macro_5_area_pixels,closest_macro_5_area_um2,closest_macro_5_perimeter_pixels,closest_macro_5_perimeter_um,closest_macro_5_solidity,closest_macro_5_eccentricity,closest_macro_5_circularity,closest_macro_5_complexity,closest_macro_5_aspect_ratio,closest_macro_5_roundness,closest_macro_5_extent
17,808.0,556.5,30.0,17.31370849898476,6.531972647421808,5.819507424745385,3.6749999999999994,6.059797974644665,2.2861904265976327,2.0368275986608846,1.0,0.4541475531146237,1.2576242881690396,1.1224270665326275,0.8909264840602731,130,rod,40.80911667112992,14.283190834895471,1497.0,183.38249999999996,165.53910524340094,57.938686835190325,0.9246448424953675,0.8585045327833725,0.6864840599527194,4.278481941683031,1.9500552846155084,0.5128059742148129,0.6253132832080202,116,rod,44.890084809119486,15.711529683191818,776.0,95.05999999999999,116.32590180780451,40.714065632731575,0.9023255813953488,0.8273899172987488,0.7206406051161363,4.175856513073957,1.7805382490539543,0.5616279237648086,0.6217948717948718,105,hyperramified,71.69574716395249,25.09351150738337,1045.0,128.0125,166.1959594928933,58.168585822512654,0.8544562551103843,0.8299718705162328,0.47542852171795985,5.141174158125314,1.7927403954347143,0.5578052475118764,0.5701036552100381,102,hyperramified,73.60077007140437,25.76026952499153,922.0,112.94499999999998,170.05382386916236,59.51883835420682,0.7569786535303776,0.7816877461567113,0.40065261441590627,5.60042443120868,1.6034120637337066,0.6236699988843787,0.5567632850241546,115,ameboid,97.12959670413365,33.99535884644678,141.0,17.272499999999997,44.14213562373095,15.449747468305832,0.9657534246575342,0.8236083555395275,0.9093316245190134,3.7174384315503843,1.7631741449272915,0.5671589518692932,0.8294117647058823
18,1946.1785714285713,570.3928571428571,28.0,17.071067811865476,6.372167003623255,5.540903367404508,3.4299999999999997,5.974873734152916,2.230258451268139,1.9393161785915776,0.9333333333333333,0.49384890540538456,1.2073870691739297,1.1500231245880996,0.8695477322320515,128,rod,7.797033469946634,2.728961714481322,1306.0,159.98499999999999,144.95331880577405,50.733661582020915,0.9295373665480428,0.6537269536516997,0.7810821524896008,4.011036137710005,1.3214743982880646,0.7567305135048199,0.6500746640119462,127,rod,22.067969815688304,7.723789435490906,110.0,13.474999999999998,40.970562748477136,14.339696961966997,0.9166666666666666,0.8444079932214097,0.8234906845804335,3.906389884101202,1.8667143285103798,0.5357006076007305,0.6875,106,ramified,66.45920630104044,23.260722205364154,1950.0,238.87499999999997,278.82947314527274,97.59031560084546,0.7006827164929932,0.49416641984816506,0.31518614548006096,6.314244177700593,1.1502617694323312,0.8693673271376416,0.560183855214019,146,rod,73.98656696273343,25.8952984369567,156.0,19.109999999999996,53.798989873223334,18.829646455628165,0.8715083798882681,0.746225881925958,0.6773080221095685,4.307366462488916,1.5021943561435909,0.6656928219109969,0.5777777777777778,144,hyperramified,79.3071804716825,27.757513165088874,1167.0,142.95749999999998,235.58073580374358,82.45325753131024,0.5460926532522228,0.8933318205008247,0.2642415889755258,6.896112629095706,2.2252007183846882,0.44939766185493474,0.4400452488687782
19,750.6727272727272,594.1090909090909,110.0,40.04163056034262,15.5308868595292,9.284207668626825,13.474999999999998,14.014570696119915,5.43581040083522,3.2494726840193886,0.9166666666666666,0.8016527972172812,0.8621424721627636,1.6728284646207494,0.5977899235632101,129,hyperramified,38.45198745238502,13.458195608334757,2121.0,259.8225,303.17871555019025,106.11255044256659,0.6570631970260223,0.937759329883961,0.289970031113722,6.5830685041295744,2.879472609785362,0.3472858177576278,0.43722943722943725,116,rod,65.0186069672093,22.756512438523252,776.0,95.05999999999999,116.32590180780451,40.714065632731575,0.9023255813953488,0.8273899172987488,0.7206406051161363,4.175856513073957,1.7805382490539543,0.5616279237648086,0.6217948717948718,130,rod,74.44362255337487,26.0552678936812,1497.0,183.38249999999996,165.53910524340094,57.938686835190325,0.9246448424953675,0.8585045327833725,0.6864840599527194,4.278481941683031,1.9500552846155084,0.5128059742148129,0.6253132832080202,147,rod,86.60757328500203,30.312650649750708,415.0,50.83749999999999,85.698484809835,29.994469683442247,0.9061135371179039,0.8942035098506527,0.7100871831158524,4.206773167024679,2.233834795611261,0.4476606783834981,0.7204861111111112,102,hyperramified,115.0503552736711,40.26762434578488,922.0,112.94499999999998,170.05382386916236,59.51883835420682,0.7569786535303776,0.7816877461567113,0.40065261441590627,5.60042443120868,1.6034120637337066,0.6236699988843787,0.5567632850241546
20,1898.8885941644562,617.8541114058355,377.0,93.74011537017762,28.917886716426857,20.7838886552099,46.1825,32.80904037956216,10.121260350749399,7.274361029323464,0.8004246284501062,0.6952987222932469,0.5391383769089337,1.3913607408196929,0.7187208684721618,146,rod,11.730648674694992,4.1057270361432465,156.0,19.109999999999996,53.798989873223334,18.829646455628165,0.8715083798882681,0.746225881925958,0.6773080221095685,4.307366462488916,1.5021943561435909,0.6656928219109969,0.5777777777777778,152,rod,25.983463957897992,9.094212385264298,50.0,6.124999999999999,24.48528137423857,8.569848480983499,0.9259259259259259,0.7339929762289243,1.0480202401408663,3.4627416997969522,1.4724134670860123,0.6791570590420198,0.7936507936507937,154,hyperramified,43.185070389799286,15.114774636429749,94.0,11.514999999999999,47.55634918610404,16.644722215136415,0.752,0.7337816040264743,0.5223008145697092,4.905062894504979,1.4719185327720563,0.6793854263908923,0.5696969696969697,144,hyperramified,51.580517676135386,18.053181186647382,1167.0,142.95749999999998,235.58073580374358,82.45325753131024,0.5460926532522228,0.8933318205008247,0.2642415889755258,6.896112629095706,2.2252007183846882,0.44939766185493474,0.4400452488687782,127,rod,67.43556007113263,23.60244602489642,110.0,13.474999999999998,40.970562748477136,14.339696961966997,0.9166666666666666,0.8444079932214097,0.8234906845804335,3.906389884101202,1.8667143285103798,0.5357006076007305,0.6875
21,1168.8435114503816,627.8740458015267,262.0,88.42640687119285,32.89182298822525,13.467003864493451,32.095,30.949242404917495,11.512138045878837,4.713451352572708,0.7257617728531855,0.9123401046613181,0.42106311491833615,2.442400946727763,0.4094331855462807,138,rod,32.20744105548367,11.272604369419284,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,131,hyperramified,39.4059971664995,13.792099008274825,1622.0,198.69499999999996,216.23759005323592,75.68315651863257,0.739963503649635,0.8031564940914667,0.43591150229996967,5.369152848747453,1.6785054050771628,0.5957681142849992,0.419229775135694,141,artifact,48.94889273045273,17.132112455658454,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061,142,rod,76.02766405404597,26.609682418916087,742.0,90.89499999999998,119.84062043356593,41.94421715174807,0.9205955334987593,0.8650533990206599,0.6492406019792886,4.39948758133315,1.993303317584551,0.5016797951311203,0.6486013986013986,160,hyperramified,107.28518421754315,37.5498144761401,446.0,54.63499999999999,99.84062043356595,34.94421715174808,0.839924670433145,0.716367716823034,0.5622509273598563,4.727590396903637,1.4332336656297295,0.697722935192583,0.6255259467040672
22,1082.5,625.3333333333334,30.0,17.65685424949238,6.3456021516217564,5.962847939999438,3.6749999999999994,6.179898987322333,2.2209607530676148,2.0869967789998034,0.9375,0.3420494006638243,1.2092175857965604,1.0641898326896382,0.939681971469879,142,rod,11.68064361533213,4.088225265366245,742.0,90.89499999999998,119.84062043356593,41.94421715174807,0.9205955334987593,0.8650533990206599,0.6492406019792886,4.39948758133315,1.993303317584551,0.5016797951311203,0.6486013986013986,131,hyperramified,58.46640619929103,20.463242169751858,1622.0,198.69499999999996,216.23759005323592,75.68315651863257,0.739963503649635,0.8031564940914667,0.43591150229996967,5.369152848747453,1.6785054050771628,0.5957681142849992,0.419229775135694,120,rod,108.05072571402144,37.8177539999075,845.0,103.51249999999999,124.76955262170047,43.669343417595165,0.868448098663926,0.7075040255482612,0.6821020224723433,4.29220309514399,1.4150089447697436,0.7067093135320953,0.6706349206349206,138,rod,108.11972568429339,37.84190398950268,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,141,artifact,132.9441598863818,46.53045596023363,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061
23,151.92909535452324,637.2567237163814,409.0,85.01219330881975,26.910851949259335,21.10009199236493,50.10249999999999,29.75426765808691,9.418798182240767,7.3850321973277255,0.8814655172413793,0.6206676970617282,0.7111655816019594,1.2753902664972754,0.7840737272885062,134,artifact,27.79878961502831,9.729576365259907,1813.0,222.09249999999997,171.1959594928933,59.918585822512654,0.9731615673644659,0.8403275646770311,0.7773572392129287,4.020634624485804,1.8447497486993576,0.5420789463205244,0.6867424242424242,143,ameboid,58.52535359678858,20.483873758876,86.0,10.534999999999998,33.071067811865476,11.574873734152916,0.9555555555555556,0.3647873720175478,0.9881249826201274,3.566144954952422,1.074009049380015,0.9310908512151386,0.86,136,rod,89.2626576024944,31.24193016087304,3240.0,396.8999999999999,257.1370849898476,89.99797974644666,0.8712019360043022,0.7848418698242049,0.615779804934187,4.517438108134517,1.6136942319206447,0.6196960862962149,0.5688202247191011,119,ameboid,124.00572796361925,43.40200478726673,87.0,10.657499999999999,31.31370849898476,10.959797974644665,1.0,0.562853806697173,1.1149621073189784,3.3571819394018347,1.2098386989261647,0.8265564664839913,0.8787878787878788,114,rod,130.77402814279748,45.77090984997911,314.0,38.464999999999996,68.2842712474619,23.899494936611664,0.9373134328358209,0.5655478872227164,0.846248972590656,3.853504360867646,1.212539415701728,0.8247154583599858,0.7120181405895691
24,1194.5857605177994,640.5631067961165,309.0,98.91168824543142,28.170917629195433,18.776264262903734,37.85249999999999,34.619090885900995,9.859821170218401,6.5716924920163065,0.744578313253012,0.7454939966375249,0.39689270299947,1.5003473126894957,0.6665123412041295,141,artifact,20.29658666693619,7.103805333427665,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061,138,rod,39.06490630455094,13.672717206592827,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,131,hyperramified,67.84494126700348,23.745729443451214,1622.0,198.69499999999996,216.23759005323592,75.68315651863257,0.739963503649635,0.8031564940914667,0.43591150229996967,5.369152848747453,1.6785054050771628,0.5957681142849992,0.419229775135694,160,hyperramified,79.68583395978783,27.89004188592574,446.0,54.63499999999999,99.84062043356595,34.94421715174808,0.839924670433145,0.716367716823034,0.5622509273598563,4.727590396903637,1.4332336656297295,0.697722935192583,0.6255259467040672,142,rod,103.36972917234789,36.17940521032176,742.0,90.89499999999998,119.84062043356593,41.94421715174807,0.9205955334987593,0.8650533990206599,0.6492406019792886,4.39948758133315,1.993303317584551,0.5016797951311203,0.6486013986013986
25,1142.025,637.2,40.0,22.485281374238568,9.691401988954722,5.237053321142001,4.8999999999999995,7.8698484809834985,3.3919906961341524,1.8329686623997004,0.9302325581395349,0.8414201973525129,0.9941987258216345,1.8505448378443083,0.5403813944680722,131,hyperramified,33.074210254265815,11.575973588993035,1622.0,198.69499999999996,216.23759005323592,75.68315651863257,0.739963503649635,0.8031564940914667,0.43591150229996967,5.369152848747453,1.6785054050771628,0.5957681142849992,0.419229775135694,142,rod,51.609229712961266,18.06323039953644,742.0,90.89499999999998,119.84062043356593,41.94421715174807,0.9205955334987593,0.8650533990206599,0.6492406019792886,4.39948758133315,1.993303317584551,0.5016797951311203,0.6486013986013986,138,rod,57.94121344518892,20.279424705816123,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,141,artifact,72.28669656338711,25.300343797185487,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061,160,hyperramified,124.28774686551282,43.50071140292948,446.0,54.63499999999999,99.84062043356595,34.94421715174808,0.839924670433145,0.716367716823034,0.5622509273598563,4.727590396903637,1.4332336656297295,0.697722935192583,0.6255259467040672
26,665.4574468085107,653.4042553191489,94.0,43.21320343559643,17.37656005649591,7.652474539555512,11.514999999999999,15.124621202458748,6.081796019773568,2.678366088844429,0.8103448275862069,0.8978062582447796,0.6325644679046547,2.270711253814275,0.4403906477850185,147,rod,19.591776882371608,6.857121908830062,415.0,50.83749999999999,85.698484809835,29.994469683442247,0.9061135371179039,0.8942035098506527,0.7100871831158524,4.206773167024679,2.233834795611261,0.4476606783834981,0.7204861111111112,129,hyperramified,80.15765935804048,28.055180775314163,2121.0,259.8225,303.17871555019025,106.11255044256659,0.6570631970260223,0.937759329883961,0.289970031113722,6.5830685041295744,2.879472609785362,0.3472858177576278,0.43722943722943725,166,rod,100.76894724341186,35.26913153519415,1732.0,212.16999999999996,183.0538238691624,64.06883835420683,0.9096638655462185,0.8697794357776152,0.6495313850934467,4.3985026867304,2.0265859345845056,0.4934407087972915,0.7075163398692811,171,rod,123.83565779777244,43.34248022922035,1520.0,186.2,172.12489168102786,60.24371208835975,0.867579908675799,0.747248178104957,0.64471250213471,4.4149103179934155,1.50478881498059,0.6645450777176988,0.6333333333333333,173,hyperramified,124.44790650079212,43.55676727527724,1735.0,212.53749999999997,196.61017305526642,68.81356056934324,0.8749369641956631,0.9101344383673262,0.5640237247106014,4.720154844625968,2.413633840325193,0.41431305084174175,0.6884920634920635
27,1931.1333333333334,666.1333333333333,30.0,18.242640687119284,7.302967433402214,5.412742168049184,3.6749999999999994,6.384924240491749,2.556038601690775,1.8944597588172143,1.0,0.6713171133426188,1.1328064426066646,1.3492176805521645,0.7411702458499893,144,hyperramified,18.757137818551765,6.564998236493118,1167.0,142.95749999999998,235.58073580374358,82.45325753131024,0.5460926532522228,0.8933318205008247,0.2642415889755258,6.896112629095706,2.2252007183846882,0.44939766185493474,0.4400452488687782,152,rod,44.439978497844756,15.553992474245664,50.0,6.124999999999999,24.48528137423857,8.569848480983499,0.9259259259259259,0.7339929762289243,1.0480202401408663,3.4627416997969522,1.4724134670860123,0.6791570590420198,0.7936507936507937,146,rod,47.31624639500229,16.5606862382508,156.0,19.109999999999996,53.798989873223334,18.829646455628165,0.8715083798882681,0.746225881925958,0.6773080221095685,4.307366462488916,1.5021943561435909,0.6656928219109969,0.5777777777777778,154,hyperramified,53.10816221655045,18.587856775792655,94.0,11.514999999999999,47.55634918610404,16.644722215136415,0.752,0.7337816040264743,0.5223008145697092,4.905062894504979,1.4719185327720563,0.6793854263908923,0.5696969696969697,164,hyperramified,58.611811475541714,20.5141340164396,240.0,29.399999999999995,76.87005768508881,26.90452018978108,0.7164179104477612,0.9259100486568046,0.5103953297048923,4.96194088727254,2.6472950381084415,0.3777440691742939,0.48582995951417
28,1182.5,671.0,30.0,17.31370849898476,6.531972647421808,5.819507424745385,3.6749999999999994,6.059797974644665,2.2861904265976327,2.0368275986608846,1.0,0.4541475531146237,1.2576242881690396,1.1224270665326275,0.8909264840602731,141,artifact,38.68925834214413,13.541240419750444,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061,138,rod,69.18204445724011,24.213715560034036,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,160,hyperramified,73.29979084287929,25.65492679500775,446.0,54.63499999999999,99.84062043356595,34.94421715174808,0.839924670433145,0.716367716823034,0.5622509273598563,4.727590396903637,1.4332336656297295,0.697722935192583,0.6255259467040672,131,hyperramified,80.51308394412477,28.17957938044367,1622.0,198.69499999999996,216.23759005323592,75.68315651863257,0.739963503649635,0.8031564940914667,0.43591150229996967,5.369152848747453,1.6785054050771628,0.5957681142849992,0.419229775135694,142,rod,102.5823237821654,35.90381332375789,742.0,90.89499999999998,119.84062043356593,41.94421715174807,0.9205955334987593,0.8650533990206599,0.6492406019792886,4.39948758133315,1.993303317584551,0.5016797951311203,0.6486013986013986
29,842.2976744186046,678.8232558139534,215.0,54.62741699796952,20.001706074823044,13.787262078902843,26.337499999999995,19.11959594928933,7.000597126188065,4.825541727615995,0.9429824561403509,0.724471929675619,0.9053718606040558,1.450738076955068,0.6893043037092434,156,rod,45.04841659585705,15.766945808549966,1162.0,142.34499999999997,139.39696961967,48.78893936688449,0.9401294498381877,0.7502513493633823,0.7514659844752698,4.089312204049977,1.5125098589980974,0.6611527151713316,0.6775510204081633,130,rod,86.9901980496069,30.446569317362414,1497.0,183.38249999999996,165.53910524340094,57.938686835190325,0.9246448424953675,0.8585045327833725,0.6864840599527194,4.278481941683031,1.9500552846155084,0.5128059742148129,0.6253132832080202,137,rod,105.1552109705048,36.80432383967668,589.0,72.15249999999999,93.25483399593904,32.63919189857866,0.9639934533551555,0.7867507921705328,0.8511036483010479,3.842498493826598,1.6200346184762369,0.6172707598931277,0.7037037037037036,145,rod,108.74950179436526,38.062325628027835,58.0,7.104999999999999,27.899494936611667,9.764823227814082,0.9206349206349206,0.8097015659651967,0.9363650062762233,3.6633831587143693,1.7040365731974922,0.5868418646224111,0.7532467532467533,166,rod,114.46781429992953,40.063735004975335,1732.0,212.16999999999996,183.0538238691624,64.06883835420683,0.9096638655462185,0.8697794357776152,0.6495313850934467,4.3985026867304,2.0265859345845056,0.4934407087972915,0.7075163398692811
30,1256.5,673.5,24.0,15.31370849898476,5.5377492419453835,5.5377492419453835,2.9399999999999995,5.359797974644666,1.938212234680884,1.938212234680884,1.0,0.0,1.2860574036336336,1.0,1.0,160,hyperramified,23.799647874603846,8.329876756111345,446.0,54.63499999999999,99.84062043356595,34.94421715174808,0.839924670433145,0.716367716823034,0.5622509273598563,4.727590396903637,1.4332336656297295,0.697722935192583,0.6255259467040672,141,artifact,50.039294537750024,17.513753088212507,3787.0,463.9074999999999,388.7350647362943,136.057272657703,0.7922594142259414,0.8756819356934845,0.31491818209668465,6.316929996677453,2.070872125466473,0.4828883385422679,0.5123106060606061,135,ameboid,88.43015110809205,30.950552887832213,200.0,24.499999999999996,51.21320343559643,17.92462120245875,0.9615384615384616,0.6548701247611671,0.958243705693595,3.6213203435596424,1.3232038776187263,0.7557414370638236,0.78125,138,rod,98.92988763052288,34.625460670683005,184.0,22.539999999999996,52.62741699796952,18.41959594928933,0.934010152284264,0.7737291583655859,0.8348406299171854,3.879744654780055,1.5784907859349913,0.6335165266154326,0.71875,176,rod,112.34384634794169,39.32034622177959,228.0,27.929999999999996,56.62741699796952,19.81959594928933,0.95,0.6327745056511137,0.8934931075141368,3.750242305541285,1.2914288454603708,0.7743361188773186,0.7450980392156863
31,1916.8148148148148,673.1851851851852,27.0,16.48528137423857,6.666666666666667,5.172471185213657,3.3074999999999997,5.7698484809835,2.3333333333333335,1.8103649148247798,1.0,0.6308919807368173,1.248478017202216,1.288874587783961,0.7758706777820484,144,hyperramified,32.96453054067348,11.537585689235717,1167.0,142.95749999999998,235.58073580374358,82.45325753131024,0.5460926532522228,0.8933318205008247,0.2642415889755258,6.896112629095706,2.2252007183846882,0.44939766185493474,0.4400452488687782,152,rod,38.2577125857103,13.390199404998604,50.0,6.124999999999999,24.48528137423857,8.569848480983499,0.9259259259259259,0.7339929762289243,1.0480202401408663,3.4627416997969522,1.4724134670860123,0.6791570590420198,0.7936507936507937,154,hyperramified,41.49559297142509,14.52345753999878,94.0,11.514999999999999,47.55634918610404,16.644722215136415,0.752,0.7337816040264743,0.5223008145697092,4.905062894504979,1.4719185327720563,0.6793854263908923,0.5696969696969697,146,rod,46.498816937018994,16.274585927956647,156.0,19.109999999999996,53.798989873223334,18.829646455628165,0.8715083798882681,0.746225881925958,0.6773080221095685,4.307366462488916,1.5021943561435909,0.6656928219109969,0.5777777777777778,165,rod,54.18393998238109,18.96437899383338,627.0,76.80749999999999,148.08326112068522,51.829141392239826,0.7116912599318955,0.4975759490031652,0.35930682354160354,5.913875801219035,1.1528435158175065,0.8674204142015564,0.526890756302521
32,1452.2636363636364,705.8,110.0,48.2842712474619,22.175790941981038,7.094841466614659,13.474999999999998,16.899494936611664,7.761526829693363,2.4831945133151305,0.8148148148148148,0.9474390408641243,0.592913292897912,3.1256217698916866,0.31993634342860794,155,artifact,29.889171583581994,10.461210054253698,1824.0,223.43999999999997,165.88225099390857,58.058787847868,0.9519832985386222,0.6391631141143371,0.8329805445282724,3.884074066853203,1.3002697247798767,0.7690712018764342,0.7463175122749591,163,rod,62.676810744256244,21.936883760489685,86.0,10.534999999999998,32.72792206135785,11.454772721475248,0.9555555555555556,0.65500211805367,1.0089541958843917,3.5291425970622097,1.3234042001110442,0.7556270411685954,0.7818181818181819,151,rod,85.64921090982493,29.977223818438723,267.0,32.707499999999996,62.62741699796952,21.91959594928933,0.967391304347826,0.8036643722852475,0.8554450650981819,3.8327356771537477,1.6804383298242094,0.5950828318136554,0.7946428571428571,158,rod,89.9729013338176,31.490515466836158,527.0,64.55749999999999,96.66904755831213,33.83416664540924,0.9495495495495495,0.8970377670953946,0.7086725319094198,4.210969851336362,2.262679464125662,0.44195389398047913,0.6099537037037037,140,rod,105.73080942509343,37.005783298782696,181.0,22.172499999999996,54.38477631085023,19.03467170879758,0.8916256157635468,0.7751489354482558,0.7690131136926616,4.042388587681653,1.5828331153071895,0.6317785433784814,0.7182539682539683
33,1380.7391304347825,713.8695652173913,46.0,24.242640687119284,9.310143971450543,6.430510475658597,5.634999999999999,8.484924240491749,3.2585503900076898,2.2506786664805087,0.9387755102040817,0.7231420297036096,0.9835758264463794,1.4478079161354638,0.6906993592556343,163,rod,12.590119663628636,4.406541882270022,86.0,10.534999999999998,32.72792206135785,11.454772721475248,0.9555555555555556,0.65500211805367,1.0089541958843917,3.5291425970622097,1.3234042001110442,0.7556270411685954,0.7818181818181819,170,hyperramified,56.557934945120365,19.795277230792127,1218.0,149.20499999999998,179.53910524340094,62.83868683519032,0.8268839103869654,0.7480864277928471,0.47483097224513604,5.14440808785472,1.5069289154409002,0.6636013084316044,0.6327272727272727,151,rod,68.31495134033838,23.910232969118432,267.0,32.707499999999996,62.62741699796952,21.91959594928933,0.967391304347826,0.8036643722852475,0.8554450650981819,3.8327356771537477,1.6804383298242094,0.5950828318136554,0.7946428571428571,155,artifact,91.21976153474542,31.926916537160892,1824.0,223.43999999999997,165.88225099390857,58.058787847868,0.9519832985386222,0.6391631141143371,0.8329805445282724,3.884074066853203,1.3002697247798767,0.7690712018764342,0.7463175122749591,179,hyperramified,129.99503169551494,45.49826109343022,1504.0,184.23999999999998,231.33809511662426,80.96833329081849,0.7251687560270009,0.9280295541627386,0.35315339844849175,5.9651756593080965,2.6845163915558343,0.37250657256014796,0.40692640692640697
34,1871.4074074074074,722.2592592592592,27.0,16.485281374238568,6.025659376849024,5.679488253754414,3.3074999999999997,5.769848480983498,2.1089807818971584,1.9878208888140447,0.9642857142857143,0.3340637011525398,1.2484780172022165,1.0609511117248591,0.942550499215966,167,rod,17.195204461119072,6.018321561391675,1488.0,182.27999999999997,173.09545442950497,60.583409050326736,0.9495851946394385,0.6651367418323241,0.6240817299393291,4.4872906205202066,1.339187228290123,0.74672157774145,0.688888888888889,165,rod,29.03417419399857,10.1619609678995,627.0,76.80749999999999,148.08326112068522,51.829141392239826,0.7116912599318955,0.4975759490031652,0.35930682354160354,5.913875801219035,1.1528435158175065,0.8674204142015564,0.526890756302521,174,ameboid,48.08662455472636,16.830318594154225,281.0,34.42249999999999,63.698484809834994,22.294469683442248,0.9656357388316151,0.8094377669917152,0.8702779500007621,3.7999330238847486,1.7029808250884428,0.5872056721179264,0.7317708333333334,154,hyperramified,66.52011660889953,23.282040813114833,94.0,11.514999999999999,47.55634918610404,16.644722215136415,0.752,0.7337816040264743,0.5223008145697092,4.905062894504979,1.4719185327720563,0.6793854263908923,0.5696969696969697,152,rod,81.99530788208337,28.698357758729177,50.0,6.124999999999999,24.48528137423857,8.569848480983499,0.9259259259259259,0.7339929762289243,1.0480202401408663,3.4627416997969522,1.4724134670860123,0.6791570590420198,0.7936507936507937
35,518.8765432098766,760.0576131687243,243.0,82.59797974644665,21.02383125812916,18.01799232954426,29.767499999999995,28.909292911256326,7.358340940345205,6.30629731534049,0.7617554858934169,0.5152713998037508,0.4475868179039046,1.1668242983795813,0.857027061733924,172,rod,24.507459691939413,8.577610892178795,61.0,7.472499999999999,29.899494936611667,10.464823227814083,0.8970588235294118,0.7969542799276258,0.8574562978380703,3.8282380432531795,1.6555205136128601,0.6040396309059857,0.6777777777777778,168,ameboid,44.14034938528566,15.44912228484998,313.0,38.342499999999994,64.28427124746189,22.499494936611658,0.963076923076923,0.5365695863609372,0.9517979207130896,3.63356184215406,1.185036201128776,0.8438560771793094,0.7825,189,ameboid,70.38934442334289,24.63627054817001,495.0,60.63749999999999,83.01219330881976,29.054267658086914,0.9630350194552529,0.6896448227671486,0.9026747315528997,3.7311206207718897,1.3809335842569754,0.7241477876997681,0.7366071428571428,171,rod,86.4148018069867,30.245180632445344,1520.0,186.2,172.12489168102786,60.24371208835975,0.867579908675799,0.747248178104957,0.64471250213471,4.4149103179934155,1.50478881498059,0.6645450777176988,0.6333333333333333,181,ramified,103.44594397417771,36.20608039096219,1404.0,171.98999999999998,170.71067811865476,59.74873734152916,0.8493647912885662,0.7407433722403737,0.6054183732572133,4.555930953659113,1.488564614735848,0.6717881038556422,0.624
