cell_id,cell_type,centroid_x,centroid_y,area,perimeter,solidity,eccentricity,morphology_class,has_nuclei,nuclei_count,avg_nuclear_qki,avg_cytoplasmic_qki,avg_nc_ratio,morph_area,morph_perimeter,morph_solidity,morph_circularity,morph_complexity,morph_eccentricity,morph_roundness,morph_aspect_ratio,morph_extent,morph_centroid_y,morph_centroid_x,nucleus_1_nuclear_qki,nucleus_1_cytoplasmic_qki,nucleus_1_nc_ratio,nucleus_1_x,nucleus_1_y,nucleus_2_nuclear_qki,nucleus_2_cytoplasmic_qki,nucleus_2_nc_ratio,nucleus_2_x,nucleus_2_y,nucleus_3_nuclear_qki,nucleus_3_cytoplasmic_qki,nucleus_3_nc_ratio,nucleus_3_x,nucleus_3_y,nucleus_4_nuclear_qki,nucleus_4_cytoplasmic_qki,nucleus_4_nc_ratio,nucleus_4_x,nucleus_4_y,nucleus_5_nuclear_qki,nucleus_5_cytoplasmic_qki,nucleus_5_nc_ratio,nucleus_5_x,nucleus_5_y
1,iba1,135.59036144578315,2.9156626506024095,83.0,42.48528137423857,0.9021739130434783,0.9562035092662297,hyperramified,False,0,0.0,0.0,0.0,83.0,42.48528137423857,0.9021739130434783,0.5778444663290642,4.66336547049707,0.9562035092662297,0.29270266289691915,3.416436291022638,0.7280701754385965,2.9156626506024095,135.59036144578315,,,,,,,,,,,,,,,,,,,,,,,,,
2,iba1,165.2622950819672,1.721311475409836,61.0,48.82842712474619,0.8591549295774648,0.9955307825138351,artifact,False,0,0.0,0.0,0.0,61.0,48.82842712474619,0.8591549295774648,0.32150981034733356,6.251839461083289,0.9955307825138351,0.0944376040959908,10.589002226100032,0.782051282051282,1.721311475409836,165.2622950819672,,,,,,,,,,,,,,,,,,,,,,,,,
3,iba1,227.1934023285899,27.197930142302717,1546.0,171.39696961967,0.8869764773379232,0.836968291849657,rod,True,1,0.0,5.204081632653061,0.0,1546.0,171.39696961967,0.8869764773379232,0.6613221596970528,4.35911568072996,0.836968291849657,0.5472513850491997,1.8273137854371932,0.6895628902765388,27.197930142302717,227.1934023285899,0.0,5.204081632653061,0.0,231.23026315789474,28.361842105263158,,,,,,,,,,,,,,,,,,,,
4,iba1,312.80493827160495,7.817283950617284,405.0,84.52691193458118,0.9529411764705882,0.7751489860402032,rod,False,0,0.0,0.0,0.0,405.0,84.52691193458118,0.9529411764705882,0.7123195784702058,4.200176022530261,0.7751489860402032,0.6317784813056273,1.582833270822092,0.6661184210526315,7.817283950617284,312.80493827160495,,,,,,,,,,,,,,,,,,,,,,,,,
5,iba1,418.45926372963186,19.362703681351842,1657.0,222.7523086789974,0.7410554561717353,0.7070610481351509,hyperramified,True,1,0.0,0.0,0.0,1657.0,222.7523086789974,0.7410554561717353,0.41965069300002833,5.472187373810194,0.7070610481351509,0.7071525112802909,1.41412210810015,0.5202511773940345,19.362703681351842,418.45926372963186,0.0,0.0,inf,396.6666666666667,24.055555555555557,,,,,,,,,,,,,,,,,,,,
6,iba1,808.7358490566038,2.6792452830188678,53.0,29.071067811865476,0.9636363636363636,0.9184015346563673,rod,False,0,0.0,0.0,0.0,53.0,29.071067811865476,0.9636363636363636,0.788068131049115,3.993218269228423,0.9184015346563673,0.39564961915921165,2.5274888476452553,0.8153846153846154,2.6792452830188678,808.7358490566038,,,,,,,,,,,,,,,,,,,,,,,,,
7,iba1,841.824427480916,4.091603053435114,131.0,47.89949493661167,0.9632352941176471,0.9126907118891434,rod,False,0,0.0,0.0,0.0,131.0,47.89949493661167,0.9632352941176471,0.7174956814077097,4.184998303813246,0.9126907118891434,0.4086510301360912,2.4470756862327607,0.8618421052631579,4.091603053435114,841.824427480916,,,,,,,,,,,,,,,,,,,,,,,,,
8,iba1,1085.0,9.698,500.0,87.21320343559643,0.9727626459143969,0.6625473845973694,rod,False,0,0.0,0.0,0.0,500.0,87.21320343559643,0.9727626459143969,0.8260672233219234,3.900293028350236,0.6625473845973694,0.7490200018445339,1.335077831750025,0.8210180623973727,9.698,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,iba1,1163.2638036809815,30.601784718349137,1793.0,206.61017305526642,0.8347299813780261,0.7704670489495499,hyperramified,True,2,0.0,0.0,0.0,1793.0,206.61017305526642,0.8347299813780261,0.5278211038984073,4.879345338970843,0.7704670489495499,0.6374798243732674,1.5686770965389234,0.5373089601438418,30.601784718349137,1163.2638036809815,0.0,0.0,inf,1145.8666666666666,13.3,0.0,0.0,inf,1151.5555555555557,25.444444444444443,,,,,,,,,,,,,,,
10,iba1,1213.5849056603774,12.44743935309973,371.0,77.1126983722081,0.9298245614035088,0.8121977964030369,rod,False,0,0.0,0.0,0.0,371.0,77.1126983722081,0.9298245614035088,0.7840287216885062,4.003491821666935,0.8121977964030369,0.5833821556390382,1.7141422484967812,0.6721014492753623,12.44743935309973,1213.5849056603774,,,,,,,,,,,,,,,,,,,,,,,,,
11,iba1,1438.5062761506276,16.723849372384937,1195.0,161.1543289325507,0.8603311735061195,0.9061875620764753,ramified,True,1,0.0,0.0,0.0,1195.0,161.1543289325507,0.8603311735061195,0.5782209424529201,4.661847078915961,0.9061875620764753,0.42287598931352705,2.3647594691373786,0.5872235872235873,16.723849372384937,1438.5062761506276,0.0,0.0,inf,1441.3826291079813,12.80281690140845,,,,,,,,,,,,,,,,,,,,
12,iba1,1493.4208893485006,9.846949327817994,967.0,146.42640687119285,0.9192015209125475,0.9411221855173902,hyperramified,False,0,0.0,0.0,0.0,967.0,146.42640687119285,0.9192015209125475,0.5667578279412201,4.7087558026625995,0.9411221855173902,0.33806660871338773,2.9579969574806433,0.7007246376811593,9.846949327817994,1493.4208893485006,,,,,,,,,,,,,,,,,,,,,,,,,
13,iba1,1585.2677304964539,9.078014184397164,564.0,93.79898987322332,0.9757785467128027,0.8271085278436134,rod,False,0,0.0,0.0,0.0,564.0,93.79898987322332,0.9757785467128027,0.8055502654194793,3.949649975791699,0.8271085278436134,0.5620422432240931,1.7792256935414867,0.8730650154798762,9.078014184397164,1585.2677304964539,,,,,,,,,,,,,,,,,,,,,,,,,
14,iba1,1702.2809839167455,22.44938505203406,1057.0,141.25483399593904,0.9018771331058021,0.867323955625538,rod,False,0,0.0,0.0,0.0,1057.0,141.25483399593904,0.9018771331058021,0.665699473014044,4.34476033974929,0.867323955625538,0.4977440667633014,2.00906463135309,0.7254632807137955,22.44938505203406,1702.2809839167455,,,,,,,,,,,,,,,,,,,,,,,,,
15,iba1,1768.253112033195,6.730290456431535,241.0,58.97056274847714,0.964,0.7560445662544073,ameboid,False,0,0.0,0.0,0.0,241.0,58.97056274847714,0.964,0.8708760800892547,3.7986278757017544,0.7560445662544073,0.654520140131062,1.5278368665626678,0.8197278911564626,6.730290456431535,1768.253112033195,,,,,,,,,,,,,,,,,,,,,,,,,
16,iba1,1311.2445652173913,16.608695652173914,184.0,61.798989873223334,0.8598130841121495,0.929169764615992,ramified,True,1,0.0,0.0,0.0,184.0,61.798989873223334,0.8598130841121495,0.6054313898954207,4.555881977652364,0.929169764615992,0.3696532814996534,2.7052377188241943,0.8,16.608695652173914,1311.2445652173913,0.0,0.0,inf,1308.9333333333334,10.666666666666666,,,,,,,,,,,,,,,,,,,,
17,iba1,26.011834319526628,20.227810650887573,676.0,115.39696961966999,0.8883048620236531,0.8426925787905835,rod,False,0,0.0,0.0,0.0,676.0,115.39696961966999,0.8883048620236531,0.6379222521758868,4.438344985371923,0.8426925787905835,0.5383950386577465,1.8573722419379355,0.5827586206896551,20.227810650887573,26.011834319526628,,,,,,,,,,,,,,,,,,,,,,,,,
18,iba1,1005.7498649378714,47.35116153430578,1851.0,205.58073580374358,0.8929088277858177,0.9229798012789061,hyperramified,True,1,72.57692307692308,17.586206896551722,4.126923076923077,1851.0,205.58073580374358,0.8929088277858177,0.5503658148528419,4.778363746492286,0.9229798012789061,0.38484839408675087,2.5984258096568396,0.4877470355731225,47.35116153430578,1005.7498649378714,72.57692307692308,17.586206896551722,4.126923076923077,1012.3205128205128,49.62307692307692,,,,,,,,,,,,,,,,,,,,
19,iba1,1632.4788732394366,16.309859154929576,71.0,29.071067811865476,0.9594594594594594,0.5872862607043313,ameboid,False,0,0.0,0.0,0.0,71.0,29.071067811865476,0.9594594594594594,1.0557139114054181,3.450101006323166,0.5872862607043313,0.8093792979734064,1.2355146746449854,0.8875,16.309859154929576,1632.4788732394366,,,,,,,,,,,,,,,,,,,,,,,,,
20,iba1,1295.5073170731707,28.795121951219514,205.0,50.62741699796952,0.9669811320754716,0.4662066220722638,ameboid,False,0,0.0,0.0,0.0,205.0,50.62741699796952,0.9669811320754716,1.0050604522495434,3.535972182794162,0.4662066220722638,0.8846758646735929,1.1303575014663214,0.80078125,28.795121951219514,1295.5073170731707,,,,,,,,,,,,,,,,,,,,,,,,,
21,iba1,1768.5882352941176,38.36274509803921,306.0,68.87005768508881,0.9503105590062112,0.8560931916162788,rod,False,0,0.0,0.0,0.0,306.0,68.87005768508881,0.9503105590062112,0.8107190854078155,3.9370391505585665,0.8560931916162788,0.5168214849135563,1.9349040804045914,0.7555555555555556,38.36274509803921,1768.5882352941176,,,,,,,,,,,,,,,,,,,,,,,,,
22,iba1,42.73170731707317,64.19965967101531,1763.0,208.50966799187805,0.8431372549019608,0.9205316171167715,hyperramified,True,1,0.0,0.0,0.0,1763.0,208.50966799187805,0.8431372549019608,0.5095769590753658,4.965923678850208,0.9205316171167715,0.3906680712425597,2.5597177594252787,0.5596825396825397,64.19965967101531,42.73170731707317,0.0,0.0,inf,46.46153846153846,59.82692307692308,,,,,,,,,,,,,,,,,,,,
23,iba1,1994.9252873563219,39.45977011494253,174.0,58.142135623730944,0.9830508474576272,0.9438348771957984,rod,False,0,0.0,0.0,0.0,174.0,58.142135623730944,0.9830508474576272,0.6468106358610662,4.40774392658497,0.9438348771957984,0.3304175004275532,3.026474078116387,0.8365384615384616,39.45977011494253,1994.9252873563219,,,,,,,,,,,,,,,,,,,,,,,,,
24,iba1,1639.1513353115727,43.4080118694362,674.0,117.49747468305831,0.8403990024937655,0.8892630531503127,ramified,False,0,0.0,0.0,0.0,674.0,117.49747468305831,0.8403990024937655,0.6134973558970251,4.525833621082525,0.8892630531503127,0.45739613280151803,2.18628870750409,0.5574855252274608,43.4080118694362,1639.1513353115727,,,,,,,,,,,,,,,,,,,,,,,,,
25,iba1,589.0346585117227,51.46075433231397,981.0,147.39696961967,0.7822966507177034,0.6469391634796606,rod,True,1,20.863636363636363,11.86046511627907,1.759090909090909,981.0,147.39696961967,0.7822966507177034,0.5674162402607292,4.706023062122114,0.6469391634796606,0.7625416177207884,1.3114038326051851,0.6135084427767354,51.46075433231397,589.0346585117227,20.863636363636363,11.86046511627907,1.759090909090909,589.0727272727273,60.29090909090909,,,,,,,,,,,,,,,,,,,,
26,iba1,681.3240058910162,67.46170839469808,1358.0,180.71067811865473,0.8823911630929174,0.9605179335103833,hyperramified,True,1,0.0,0.0,0.0,1358.0,180.71067811865473,0.8823911630929174,0.5225670266154959,4.903813338844254,0.9605179335103833,0.2782180788607079,3.5943027286183584,0.5388888888888889,67.46170839469808,681.3240058910162,0.0,0.0,inf,687.2222222222222,97.0,,,,,,,,,,,,,,,,,,,,
27,iba1,1817.4308035714287,62.499441964285715,1792.0,179.29646455628165,0.9082615306639635,0.7342113154122065,rod,True,3,0.0,0.0,0.0,1792.0,179.29646455628165,0.9082615306639635,0.7004939960026495,4.2354808586520365,0.7342113154122065,0.6789210147879334,1.4729253892845815,0.735632183908046,62.499441964285715,1817.4308035714287,0.0,0.0,inf,1825.078125,57.140625,0.0,0.0,inf,1819.5833333333333,65.63888888888889,0.0,0.0,inf,1804.55,75.6,,,,,,,,,,
28,iba1,109.71851851851852,40.58518518518518,135.0,42.970562748477136,0.9246575342465754,0.7479337484606253,rod,False,0,0.0,0.0,0.0,135.0,42.970562748477136,0.9246575342465754,0.918758880532334,3.698317197822506,0.7479337484606253,0.663773385963642,1.50653825710146,0.7417582417582417,40.58518518518518,109.71851851851852,,,,,,,,,,,,,,,,,,,,,,,,,
29,iba1,1894.0477247502774,64.01553829078802,901.0,119.7401153701776,0.9494204425711275,0.7275210136819761,rod,False,0,0.0,0.0,0.0,901.0,119.7401153701776,0.9494204425711275,0.7896875852643673,3.989121615594012,0.7275210136819761,0.6860853989491031,1.457544500337318,0.6984496124031008,64.01553829078802,1894.0477247502774,,,,,,,,,,,,,,,,,,,,,,,,,
30,iba1,480.08921330089214,66.37631792376318,1233.0,142.8111831820431,0.927765237020316,0.7095449487510157,rod,True,1,0.0,0.0,0.0,1233.0,142.8111831820431,0.927765237020316,0.7597111598689709,4.06706093197232,0.7095449487510157,0.7046601774628096,1.4191237592006223,0.680088251516823,66.37631792376318,480.08921330089214,0.0,0.0,inf,482.63313609467457,69.14201183431953,,,,,,,,,,,,,,,,,,,,
31,iba1,650.131221719457,70.49773755656109,221.0,65.45584412271572,0.8435114503816794,0.9027128668445168,ramified,False,0,0.0,0.0,0.0,221.0,65.45584412271572,0.8435114503816794,0.6481944107280537,4.403036554941429,0.9027128668445168,0.4302435124825866,2.324265145172813,0.68,70.49773755656109,650.131221719457,,,,,,,,,,,,,,,,,,,,,,,,,
32,iba1,894.4646374216652,93.05550581915845,1117.0,132.8111831820431,0.9506382978723404,0.712362338140241,rod,False,0,0.0,0.0,0.0,1117.0,132.8111831820431,0.9506382978723404,0.7957813296511154,3.9738187918804333,0.712362338140241,0.7018118688077091,1.4248832834629535,0.6937888198757765,93.05550581915845,894.4646374216652,,,,,,,,,,,,,,,,,,,,,,,,,
33,iba1,92.94907033144705,90.6976556184317,1237.0,153.88225099390857,0.9095588235294118,0.9057144323572518,rod,True,1,0.0,0.0,0.0,1237.0,153.88225099390857,0.9095588235294118,0.6564512846248085,4.375258132673787,0.9057144323572518,0.42388838981479693,2.3591115586744773,0.722969023962595,90.6976556184317,92.94907033144705,0.0,0.0,inf,114.84883720930233,95.63372093023256,,,,,,,,,,,,,,,,,,,,
34,iba1,525.26,86.45333333333333,150.0,48.970562748477136,0.9316770186335404,0.880380354948156,rod,False,0,0.0,0.0,0.0,150.0,48.970562748477136,0.9316770186335404,0.7860151801056499,3.998429705023825,0.880380354948156,0.47426831079185433,2.1085111048856846,0.7177033492822966,86.45333333333333,525.26,,,,,,,,,,,,,,,,,,,,,,,,,
35,iba1,1382.6389020350214,112.12399432087079,2113.0,334.45079348883235,0.564218958611482,0.9240608172332957,hyperramified,True,1,101.12068965517241,79.33333333333333,1.2746305418719213,2113.0,334.45079348883235,0.564218958611482,0.23738042319640884,7.275828976837886,0.9240608172332957,0.38224547878834836,2.6161198902072718,0.3316070307595731,112.12399432087079,1382.6389020350214,101.12068965517241,79.33333333333333,1.2746305418719213,1358.8103448275863,123.79310344827586,,,,,,,,,,,,,,,,,,,,
36,iba1,1347.2894736842106,86.10526315789474,76.0,29.899494936611664,0.9743589743589743,0.6240592657992816,ameboid,False,0,0.0,0.0,0.0,76.0,29.899494936611664,0.9743589743589743,1.068306207142514,3.429707286620955,0.6240592657992816,0.7813770106485483,1.2797919395785566,0.8444444444444444,86.10526315789474,1347.2894736842106,,,,,,,,,,,,,,,,,,,,,,,,,
37,iba1,716.5114503816794,98.04198473282443,262.0,58.04163056034261,0.9703703703703703,0.5288508001511333,ameboid,True,1,0.0,0.0,0.0,262.0,58.04163056034261,0.9703703703703703,0.9773091081425163,3.5858239112554964,0.5288508001511333,0.848714811452885,1.1782520895188988,0.8111455108359134,98.04198473282443,716.5114503816794,0.0,0.0,inf,716.2564102564103,93.15384615384616,,,,,,,,,,,,,,,,,,,,
38,iba1,630.1275167785235,118.0,745.0,113.49747468305831,0.9335839598997494,0.8331706288319866,rod,True,1,159.375,104.31818181818181,1.527777777777778,745.0,113.49747468305831,0.9335839598997494,0.7267645573269902,4.158225737959336,0.8331706288319866,0.5530160063250539,1.8082659246072819,0.6663685152057245,118.0,630.1275167785235,159.375,104.31818181818181,1.527777777777778,633.1875,114.9375,,,,,,,,,,,,,,,,,,,,
39,iba1,1286.952566096423,123.28071539657854,1286.0,177.98275605729688,0.8082966687617851,0.8661409540932673,hyperramified,True,1,0.0,0.0,0.0,1286.0,177.98275605729688,0.8082966687617851,0.5101465777183077,4.963150482985415,0.8661409540932673,0.49979980756539366,2.0008010904829336,0.5603485838779956,123.28071539657854,1286.952566096423,0.0,0.0,inf,1283.5569620253164,106.59493670886076,,,,,,,,,,,,,,,,,,,,
40,iba1,763.8535688005886,148.61331861662987,2718.0,286.2081528017131,0.7255739455419113,0.9343204044605454,hyperramified,True,2,0.0,0.0,0.0,2718.0,286.2081528017131,0.7255739455419113,0.41696088417899896,5.489809501506298,0.9343204044605454,0.35643426015000673,2.805566444648576,0.4448445171849427,148.61331861662987,763.8535688005886,0.0,0.0,inf,767.6346153846154,154.30769230769232,0.0,0.0,inf,742.275,163.70625,,,,,,,,,,,,,,,
41,iba1,1235.4173333333333,121.75733333333334,750.0,120.32590180780451,0.8542141230068337,0.8813029457480245,ramified,True,1,0.0,0.0,0.0,750.0,120.32590180780451,0.8542141230068337,0.6509578624056582,4.393680711485745,0.8813029457480245,0.4725517091449936,2.1161705283202537,0.5952380952380952,121.75733333333334,1235.4173333333333,0.0,0.0,inf,1253.66,125.62,,,,,,,,,,,,,,,,,,,,
42,iba1,553.5619946091645,121.06199460916442,742.0,143.39696961967,0.7978494623655914,0.8563083254254322,hyperramified,False,0,0.0,0.0,0.0,742.0,143.39696961967,0.7978494623655914,0.45345461073000476,5.264268365435173,0.8563083254254322,0.5164649569981415,1.9362397902314958,0.46433041301627037,121.06199460916442,553.5619946091645,,,,,,,,,,,,,,,,,,,,,,,,,
43,iba1,50.12807745504841,190.41742738589213,3615.0,374.53405460951757,0.754854875756943,0.980078950926955,artifact,False,0,0.0,0.0,0.0,3615.0,374.53405460951757,0.754854875756943,0.3238437660108792,6.22927008776688,0.980078950926955,0.19860828268206618,5.035036739131411,0.29811974270163283,190.41742738589213,50.12807745504841,,,,,,,,,,,,,,,,,,,,,,,,,
44,iba1,1644.1026694045174,147.18583162217658,974.0,120.66904755831213,0.9596059113300492,0.6282377152023797,rod,False,0,0.0,0.0,0.0,974.0,120.66904755831213,0.9596059113300492,0.8405761262940604,3.8664856832315695,0.6282377152023797,0.7780214477746058,1.2853116104450912,0.7609375,147.18583162217658,1644.1026694045174,,,,,,,,,,,,,,,,,,,,,,,,,
45,iba1,1026.3194029850747,162.66169154228857,1005.0,156.95331880577405,0.7982525814138205,0.8977117367314246,hyperramified,True,1,0.0,0.0,0.0,1005.0,156.95331880577405,0.7982525814138205,0.5126664757851216,4.950937826044693,0.8977117367314246,0.44058329261860285,2.2697183864065953,0.4568181818181818,162.66169154228857,1026.3194029850747,0.0,0.0,inf,1029.2777777777778,180.22222222222223,,,,,,,,,,,,,,,,,,,,
46,iba1,184.43034825870646,160.56218905472636,402.0,86.5269119345812,0.8739130434782608,0.8976310938749742,rod,False,0,0.0,0.0,0.0,402.0,86.5269119345812,0.8739130434782608,0.6747354190196566,4.315570123965385,0.8976310938749742,0.44074756869303006,2.2688724136705916,0.6611842105263158,160.56218905472636,184.43034825870646,,,,,,,,,,,,,,,,,,,,,,,,,
47,iba1,497.80263157894734,153.2828947368421,152.0,44.384776310850235,0.9440993788819876,0.5399008351097934,rod,False,0,0.0,0.0,0.0,152.0,44.384776310850235,0.9440993788819876,0.9695838678911524,3.6000807448585648,0.5399008351097934,0.8417286310015524,1.1880313478349007,0.7794871794871795,153.2828947368421,497.80263157894734,,,,,,,,,,,,,,,,,,,,,,,,,
48,iba1,1461.031342651419,176.46378653113086,2361.0,205.9655121145938,0.9084263178145441,0.8435473379824433,rod,False,0,0.0,0.0,0.0,2361.0,205.9655121145938,0.9084263178145441,0.699385846174865,4.238835008364334,0.8435473379824433,0.5370548282836061,1.8620072799567557,0.602295918367347,176.46378653113086,1461.031342651419,,,,,,,,,,,,,,,,,,,,,,,,,
49,iba1,607.345717884131,184.71347607052897,1588.0,237.82337649086284,0.8028311425682507,0.9222921009595184,hyperramified,False,0,0.0,0.0,0.0,1588.0,237.82337649086284,0.8028311425682507,0.3528184443229131,5.968006557509404,0.9222921009595184,0.38649357110782234,2.5873651588399236,0.47587653581060835,184.71347607052897,607.345717884131,,,,,,,,,,,,,,,,,,,,,,,,,
50,iba1,1178.251282051282,163.86923076923077,390.0,79.4558441227157,0.9198113207547169,0.8118822015129938,rod,False,0,0.0,0.0,0.0,390.0,79.4558441227157,0.9198113207547169,0.7762878328570513,4.023403064396879,0.8118822015129938,0.5838212833277102,1.7128529372895105,0.7142857142857143,163.86923076923077,1178.251282051282,,,,,,,,,,,,,,,,,,,,,,,,,
51,iba1,1140.35382685069,166.14680050188207,797.0,104.76955262170047,0.9648910411622276,0.5431688828162601,ameboid,True,2,0.0,0.0,0.0,797.0,104.76955262170047,0.9648910411622276,0.9124267444950872,3.7111279566803925,0.5431688828162601,0.8396234660489997,1.1910100663404288,0.8328108672936259,166.14680050188207,1140.35382685069,0.0,0.0,inf,1139.0677966101696,162.1864406779661,0.0,0.0,inf,1127.3684210526317,171.26315789473685,,,,,,,,,,,,,,,
52,iba1,1065.3940298507462,164.49850746268658,335.0,68.87005768508881,0.9626436781609196,0.7494493923846124,ameboid,False,0,0.0,0.0,0.0,335.0,68.87005768508881,0.9626436781609196,0.8875519399072489,3.762773209418129,0.7494493923846124,0.6620616347851123,1.5104333908799497,0.7665903890160183,164.49850746268658,1065.3940298507462,,,,,,,,,,,,,,,,,,,,,,,,,
53,iba1,310.446511627907,165.28372093023256,215.0,53.21320343559643,0.9555555555555556,0.5823243216541953,rod,False,0,0.0,0.0,0.0,215.0,53.21320343559643,0.9555555555555556,0.954134315255188,3.6291103528167517,0.5823243216541953,0.8129565698178355,1.2300780104699522,0.7904411764705882,165.28372093023256,310.446511627907,,,,,,,,,,,,,,,,,,,,,,,,,
54,iba1,690.2649842271294,191.1198738170347,634.0,117.59797974644667,0.8590785907859079,0.723999031775262,hyperramified,False,0,0.0,0.0,0.0,634.0,117.59797974644667,0.8590785907859079,0.5761020227309859,4.670412413724042,0.723999031775262,0.6898009872336245,1.4496934891473503,0.634,191.1198738170347,690.2649842271294,,,,,,,,,,,,,,,,,,,,,,,,,
55,iba1,431.4123076923077,199.96615384615384,325.0,82.04163056034263,0.8441558441558441,0.90579782798975,ramified,False,0,0.0,0.0,0.0,325.0,82.04163056034263,0.8441558441558441,0.6067707798972641,4.550850857045981,0.90579782798975,0.4237101542435009,2.3601039295020354,0.58983666061706,199.96615384615384,431.4123076923077,,,,,,,,,,,,,,,,,,,,,,,,,
